mun,mun_name,gender,year,n_orp
15832,Tununguá,Female,2015,1.0657482413244608
15835,Turmequé,Female,2015,1.4988056286226326
15837,Tuta,Female,2015,1.08224041843556
15839,Tutazá,Female,2015,1.224928710217757
15842,Úmbita,Female,2015,1.212698024430214
15861,Ventaquemada,Female,2015,1.124645731644554
15879,Viracachá,Female,2015,1.3728811533750178
15897,Zetaquira,Female,2015,1.4544931404549435
17001,Manizales,Female,2015,1.5190842362209787
17013,Aguadas,Female,2015,1.384931121786301
17042,Anserma,Female,2015,1.5279539019007304
17050,Aranzazu,Female,2015,1.644329953499121
17088,Belalcázar,Female,2015,1.2569145188415147
17174,Chinchiná,Female,2015,1.6379577017392244
17272,Filadelfia,Female,2015,1.4655012716060436
17380,La Dorada,Female,2015,1.6920886530666703
17388,La Merced,Female,2015,1.6773910560113428
17433,Manzanares,Female,2015,1.411373405881294
17442,Marmato,Female,2015,1.3878780630319727
17444,Marquetalia,Female,2015,1.2996943696450505
17446,Marulanda,Female,2015,1.2555524229608914
17486,Neira,Female,2015,1.3962499795177155
17495,Norcasia,Female,2015,1.1283294858483899
17513,Pácora,Female,2015,1.6065863117082761
17524,Palestina,Female,2015,1.5565369881386566
17541,Pensilvania,Female,2015,1.3028221145557257
17614,Riosucio,Female,2015,1.4205233955606262
17616,Risaralda,Female,2015,1.5105626172747468
17653,Salamina,Female,2015,1.4864103475156254
17662,Samaná,Female,2015,1.2642478393288077
17665,San José,Female,2015,1.350164832178186
17777,Supía,Female,2015,1.428482717847924
17867,Victoria,Female,2015,1.2883281163360905
17873,Villamaría,Female,2015,1.4908885502537161
17877,Viterbo,Female,2015,1.533767714832887
18001,Florencia,Female,2015,1.2552441297493164
18029,Albania,Female,2015,1.0301624536995935
18094,Belén De Los Andaquíes,Female,2015,1.0413194710546245
18150,Cartagena Del Chairá,Female,2015,0.9466865514074533
18205,Curillo,Female,2015,1.2314733991210485
18247,El Doncello,Female,2015,1.1526587146876157
18256,El Paujíl,Female,2015,0.9604684927194772
18410,La Montañita,Female,2015,0.9530153854782493
18460,Milán,Female,2015,0.8395104982179517
18479,Morelia,Female,2015,1.0406653498687213
18592,Puerto Rico,Female,2015,1.0037400243181687
18610,San José Del Fragua,Female,2015,1.1754441767975514
18753,San Vicente Del Caguán,Female,2015,1.204950122336464
18756,Solano,Female,2015,0.9014048404293182
18785,Solita,Female,2015,1.123020570538779
18860,Valparaíso,Female,2015,0.9580451815571848
19001,Popayán,Female,2015,1.3408553357639525
19022,Almaguer,Female,2015,1.684055323961362
19050,Argelia,Female,2015,1.356500728856362
19075,Balboa,Female,2015,1.387208436451941
19100,Bolívar,Female,2015,1.6338835682533537
19110,Buenos Aires,Female,2015,1.1035329706376154
19130,Cajibío,Female,2015,1.2813634530724984
19137,Caldono,Female,2015,0.9742781054249382
19142,Caloto,Female,2015,1.097244915858481
19212,Corinto,Female,2015,2.1212949291386733
19256,El Tambo,Female,2015,1.3337368814196622
19290,Florencia,Female,2015,1.2929122030384874
19300,Guachené,Female,2015,0.4274097928141986
19318,Guapi,Female,2015,0.988693536056045
19355,Inzá,Female,2015,1.0952470155959506
19364,Jambaló,Female,2015,0.9698121563972674
19392,La Sierra,Female,2015,1.5308397896070998
19397,La Vega,Female,2015,1.5485066343141953
19418,López De Micay,Female,2015,0.9945327717366442
19450,Mercaderes,Female,2015,1.5221280805522206
19455,Miranda,Female,2015,1.1705686902787438
19473,Morales,Female,2015,1.0660036688788537
19513,Padilla,Female,2015,1.226139207764623
19517,Páez,Female,2015,0.9994452878907535
19532,Patía,Female,2015,1.5120070770638927
19533,Piamonte,Female,2015,0.8549640845654435
19548,Piendamó - Tunía,Female,2015,1.211539544570221
19573,Puerto Tejada,Female,2015,1.9399414442342076
19585,Puracé,Female,2015,1.1474165112275012
19622,Rosas,Female,2015,1.5127464396761232
19693,San Sebastián,Female,2015,1.5024480599553225
19698,Santander De Quilichao,Female,2015,1.1762009522327102
19701,Santa Rosa,Female,2015,1.3099991948119032
19743,Silvia,Female,2015,1.0875979681043748
19760,Sotará - Paispamba,Female,2015,1.2907344753664707
19780,Suárez,Female,2015,1.1085262039587287
19785,Sucre,Female,2015,1.690950867309246
19807,Timbío,Female,2015,1.4115582218392662
19809,Timbiquí,Female,2015,0.9143049495589439
19821,Toribío,Female,2015,1.0342879089483916
19824,Totoró,Female,2015,1.0989901587822153
19845,Villa Rica,Female,2015,1.1663660689045647
20001,Valledupar,Female,2015,1.1114891506741114
20011,Aguachica,Female,2015,1.1742963986037809
20013,Agustín Codazzi,Female,2015,1.0706587893796171
20032,Astrea,Female,2015,0.9736925207894852
20045,Becerril,Female,2015,0.8989376396735362
20060,Bosconia,Female,2015,0.9959152492141553
20175,Chimichagua,Female,2015,0.932809209138137
20178,Chiriguaná,Female,2015,1.0944974958419895
20228,Curumaní,Female,2015,1.0610353259863559
20238,El Copey,Female,2015,1.0448452538257917
20250,El Paso,Female,2015,0.9081477336204499
20295,Gamarra,Female,2015,1.2385428826781917
20310,González,Female,2015,1.4055512654831286
20383,La Gloria,Female,2015,1.0950257009073354
20400,La Jagua De Ibirico,Female,2015,0.8869730441975252
20443,Manaure Balcón Del Cesar,Female,2015,1.065224723510027
20517,Pailitas,Female,2015,1.1526607884494986
20550,Pelaya,Female,2015,1.1187826252298427
20570,Pueblo Bello,Female,2015,0.8350618560776594
20614,Río De Oro,Female,2015,1.3476285760636495
20621,La Paz,Female,2015,1.0008202212955208
20710,San Alberto,Female,2015,1.073402753472707
20750,San Diego,Female,2015,1.0148027998321814
20770,San Martín,Female,2015,1.0830906698012057
20787,Tamalameque,Female,2015,0.9736505057621648
23001,Montería,Female,2015,1.2158949674059565
23068,Ayapel,Female,2015,1.1128934581264516
23079,Buenavista,Female,2015,1.2052776255185955
23090,Canalete,Female,2015,1.3130421671219896
23162,Cereté,Female,2015,1.3448011317661135
23168,Chimá,Female,2015,1.5217163735809491
23182,Chinú,Female,2015,1.422672591616788
23189,Ciénaga De Oro,Female,2015,1.4045823635296237
23300,Cotorra,Female,2015,1.3619700328485431
23350,La Apartada,Female,2015,1.2202762429523502
23417,Lorica,Female,2015,1.2903020955236233
23419,Los Córdobas,Female,2015,1.2588123459595777
23464,Momil,Female,2015,1.2596475080195444
23466,Montelíbano,Female,2015,1.0850608873540581
23500,Moñitos,Female,2015,1.2531081979586212
23555,Planeta Rica,Female,2015,1.224087143521772
23570,Pueblo Nuevo,Female,2015,1.2273159337451929
23574,Puerto Escondido,Female,2015,1.2869076429449184
23580,Puerto Libertador,Female,2015,1.0469879604614019
23586,Purísima De La Concepción,Female,2015,1.3341615751515528
23660,Sahagún,Female,2015,1.3063531403160704
23670,San Andrés De Sotavento,Female,2015,1.1845331186306565
23672,San Antero,Female,2015,1.2199571100721645
23675,San Bernardo Del Viento,Female,2015,1.256677733201201
23678,San Carlos,Female,2015,1.3554510896393912
23682,San José De Uré,Female,2015,0.32300131743446947
23686,San Pelayo,Female,2015,1.440629457354204
23807,Tierralta,Female,2015,1.070017068782935
23815,Tuchín,Female,2015,0.3821217056353222
23855,Valencia,Female,2015,1.2213754497565912
25001,Agua De Dios,Female,2015,1.6978035273328145
25019,Albán,Female,2015,1.1867141118620452
25035,Anapoima,Female,2015,1.3067340445299394
25040,Anolaima,Female,2015,1.3046818386865051
25053,Arbeláez,Female,2015,1.1203837116204647
25086,Beltrán,Female,2015,1.202848069756087
25095,Bituima,Female,2015,1.1062238282087005
25099,Bojacá,Female,2015,1.1703090350022411
25120,Cabrera,Female,2015,0.9735722560846309
25123,Cachipay,Female,2015,1.312212436041954
25126,Cajicá,Female,2015,1.1818509272829734
25148,Caparrapí,Female,2015,1.3896446335283026
25151,Cáqueza,Female,2015,1.6102176112636837
25154,Carmen De Carupa,Female,2015,1.251009695508244
25168,Chaguaní,Female,2015,1.4991602120716085
25175,Chía,Female,2015,1.4756805111705573
25178,Chipaque,Female,2015,1.1448643609643356
25181,Choachí,Female,2015,1.2606024868708512
25183,Chocontá,Female,2015,1.5068131960377236
25200,Cogua,Female,2015,1.1828271835022377
25214,Cota,Female,2015,1.1457836595413746
25224,Cucunubá,Female,2015,1.0394642223225377
25245,El Colegio,Female,2015,1.4001317866928746
25258,El Peñón,Female,2015,1.221280342292981
25260,El Rosal,Female,2015,0.9947818503251149
25269,Facatativá,Female,2015,1.4492214015652862
25279,Fómeque,Female,2015,1.1521834325181683
25281,Fosca,Female,2015,1.271256521328879
25286,Funza,Female,2015,1.237700772845437
25288,Fúquene,Female,2015,1.1075655713453292
25290,Fusagasugá,Female,2015,1.5986600994661708
25293,Gachalá,Female,2015,1.4033238310562566
25295,Gachancipá,Female,2015,1.0870358293902955
25297,Gachetá,Female,2015,1.902271539763991
25299,Gama,Female,2015,1.4096920446659125
25307,Girardot,Female,2015,2.3511615261992245
25312,Granada,Female,2015,1.098168211372881
25317,Guachetá,Female,2015,1.016221931792394
25320,Guaduas,Female,2015,1.5139429463848415
25322,Guasca,Female,2015,1.060092202757272
25324,Guataquí,Female,2015,1.2861976415002083
25326,Guatavita,Female,2015,1.323929915060605
25328,Guayabal De Síquima,Female,2015,1.2320847631953409
25335,Guayabetal,Female,2015,0.9612297986511736
25339,Gutiérrez,Female,2015,1.0878524319009335
25368,Jerusalén,Female,2015,1.165589910283744
25372,Junín,Female,2015,1.825899068029246
25377,La Calera,Female,2015,1.41982453118613
25386,La Mesa,Female,2015,1.5969977865500447
25394,La Palma,Female,2015,1.4637646288682713
25398,La Peña,Female,2015,1.4519853732707029
25402,La Vega,Female,2015,1.300299698788147
25407,Lenguazaque,Female,2015,1.0353772294414019
25426,Machetá,Female,2015,1.4938823220533215
